Filename,Generated,HAcceptor,HDonor,Lipinski,Lipinski_violation_rule1,Lipinski_violation_rule2,Lipinski_violation_rule3,Lipinski_violation_rule4,Lipinski_violation_rule5,Lipinski_violation_rule6,LogP,Method,QED,QVinaScoreG2019S7LI3,QVinaScoreG2019S8TZC,QVinaScorewild_type8TXZ,RotatableBonds,SA,Smile,TPSA,Weight,FilenameCount,BBBprob
G2019S_7LI3_size31_76_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,2.1229800000000014,optimized50,0.7153736019914417,-8.6,-9.4,-7.1,2.0,0.26,[C][C]1[C][C][C]([C]2O[C]2[C]2[C]c3[c][c]c(F)[c]c3[C]3[C]2[C][C]C2=C3[C][C]([O])[C][C]2)[C]([N])[C]1,54.73,388.99130646,3,0.20911995
G2019S_8TZC_size34_209_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.9809400000000013,optimized100,0.5399760704513913,-8.6,-9.4,-7.1,5.0,0.33,[C]C(F)(F)[C](F)[C][N][C]1[C][C]N2[C]([C]1)[N][C](c1[c][c][c]c(F)[c]1)c1nnc3[c][c][c]c(Cl)c3c12,57.220000000000006,468.97783556,3,0.18459879
G2019S_8TZC_size32_112_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,2.109290000000001,optimized100,0.773818529526429,-8.5,-9.4,-10.3,3.0,0.27,[C][C]c1[c]c([C])c(F)c([C]2O[C]3[C]4[C]([N]C5=C3[C][C]O[C]5)[C]([C][O])[C][C]3[C][C][C][C]2[C]34)[c]1,52.46,404.98622108,3,0.6101336
G2019S_8TZC_size31_3_148_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-0.5505400000000001,optimized100,0.6386893671836742,-8.5,-9.4,-9.3,1.0,0.3,[C][C]1[C][C][C](C(=O)[N]C2=Nc3[c][c]c([C])nc3[C]3C2=[C]N=C2O[C][C][C][C]=C32)C(=[N])[N]1,114.41,392.0082732400001,3,0.2223097
G2019S_7LI3_size32_190_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,2.032430000000001,optimized50,0.5392714595355347,-8.5,-9.4,-9.0,2.0,0.31,[C][C]1S[N][C]2C(=O)c3c(c4c(c5c3O[C]3[C][C][C][C]([C]N([C])[C])[C][C]3[C]5)[C][C]O[C]4)N=C12,65.23,421.96603686,3,0.4762439
G2019S_7LI3_size30_76_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.5175899999999998,optimized50,0.7832090319634526,-8.5,-9.4,-8.6,2.0,0.3,[C]O[C][C]1O[C]2[C]3[C]4[C]([C]5[C][C][C][C]5[C]([C])N3[C]1[C])C(=O)[C][C]4c1[c][c][c]c([O])c12,58.67,377.98273248,3,0.8149736
G2019S_7LI3_size34_12_out.sdf,True,7.0,0.0,6.0,True,True,True,True,True,True,-0.0611600000000003,optimized50,0.5753961319955269,-8.5,-9.4,-8.5,3.0,0.26,[C]1[C][C]([N]O[C]2[C][C]O[C]2)[C]2[C]ON3C4=C5C(=C6[N][C][C][C]7O[C][C]7C6=[C]N5C(=C23)[C]1)[N][C]=N4,98.06,435.99810248000006,6,0.42354503
G2019S_7LI3_size34_122_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.3999200000000007,optimized50,0.694426051260101,-8.5,-9.4,-8.4,3.0,0.27,[C]1[C][C]([C][C][C]2[C][C][N][C]2)[C]2[C][C]N3[C]2[C]([C]1)[C]1[C]N2[C][C][C]O[C][C][C][C]2[C]2[C][C][C]C3=C12,29.81,418.00413662000005,3,0.7897199
G2019S_7LI3_size30_121_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,3.2142700000000017,optimized50,0.6183964063176259,-8.5,-9.4,-8.0,2.0,0.37,[C][C]Oc1nc2c3c(c1[O])[C]([O])[C]1[C][C][C]N1[C]1[C]([C])[N]c(c31)c1[c][c][c]c(Cl)c12,79.26,400.96281854,3,0.5558099
G2019S_7LI3_size30_52_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.3727199999999998,optimized50,0.6714031976974002,-8.5,-9.4,-7.4,2.0,0.34,[C][C]1[C]2[C]S[C][C]2N2[C]3[C]4[C]1C(=O)N([C][C][O])[C][C]4C1=C([C]=[C][C]C1=O)[C]3[C]C2=O,77.59,399.95787748,3,0.41452205
G2019S_7LI3_size37_115_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.1245900000000004,optimized50,0.5746661142027656,-8.5,-9.4,-5.2,4.0,0.24,[C][C][C]([O])[N]C(=O)[C]1[C][C]n2c3c4c([c][c]c5c4c2[C]([C][N]1)[C](c1[c][c][c]c([C])[c]1)[C][N]5)[C]C([C])([C])[C]3,84.20000000000002,460.00212524,3,0.05249904
G2019S_8TZC_size25_2_25_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,0.4333799999999996,generated,0.7787399725628908,-8.4,-9.4,-9.7,2.0,0.29,[C]c1c2c(c([N])c3c1[C]([N][C]1[C][C]N([C])[C][C]1)[C]=[C][C][C]3)N=C([N])[N]2,88.39999999999999,312.018444,3,0.47982958
G2019S_8TZC_size29_3_4_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,0.6303599999999998,generated,0.6976554316523327,-8.4,-9.4,-8.9,5.0,0.29,[C]C1=C2[N]C(=O)[C][C][C]([C][C]([O])[C]C3=C([O])C([C][O])=[C][C]3)[N]C2=C2[C][C]=[C][C]=C12,104.97,367.98580648,3,0.103328995
G2019S_8TZC_size27_2_138_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,2.04655,optimized100,0.7853660363652327,-8.4,-9.4,-8.8,3.0,0.26,[O]c1[c][c]c2c(c1[O])[C]=[C][C]2[N][C@@]1(c2[c][c][c][c][c]2)O[C@]12[C]=[C][C]=[C][C]2F,66.43,344.98622108,3,0.16333261
G2019S_7LI3_size30_72_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.7456699999999997,optimized50,0.7061411327140564,-8.4,-9.4,-8.3,2.0,0.3,[C]O[C][C]1O[C]2[C]3[C]([O])[C][C]=[C][C]3[C]3[C]C(=O)[C]4[C]5[C][C][C][C]5[C]([C])[C]([C]1[O])[C]2N34,78.57000000000001,381.9776471,3,0.48822668
G2019S_8TZC_size32_3_195_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.2268499999999996,optimized100,0.6818746088418625,-8.4,-9.4,-8.3,4.0,0.3,[C][N][C]1[C]2[N]c3[c][c]n[c]c3C(=O)N2c2[c]c3c([c]c2C1=C=O)[C][C]([C][C]C([C])=O)[C]=[C]3,95.54,403.99703986,3,0.34539664
G2019S_7LI3_size37_19_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,2.4475700000000016,optimized50,0.6424164106115133,-8.4,-9.4,-6.4,2.0,0.3,[C][C]N1[C][C]([C])[C][C]2[C]C3=C(C4=[C]C(=O)[C][C]=[C]4)[C]=[C][C]4[C]=[C]C5=C6C(=C([C]([C]1)O2)C3=C46)[C]C([C])([C])[C]5,29.54,453.9929032399999,6,0.13052444
G2019S_8TZC_size57_2_18_out.sdf,True,10.0,0.0,3.0,False,True,True,True,False,False,0.7975399999999995,generated,0.118494977798962,-8.4,-9.4,-4.5,11.0,0.35,[N][C]c1[c][c]c2nc(/N=[C]/C3=C([N]C(=O)c4[c]n[c]nc4F)[C][C]O[C]3[C]3[C]=[C][C][C@]4(F)[C]([C][N]C(=O)[C]5[C][C]([O])[C][C]([C]C6=[C][C]=[C][C][C]6)[C]5)N4C3=O)sc2n1,197.77,755.9711165399998,3,0.26308104
G2019S_8TZC_size34_3_43_out.sdf,True,9.0,0.0,6.0,True,True,True,True,True,True,-0.0713000000000003,generated,0.6149216646883295,-8.3,-9.4,-9.4,6.0,0.32,[C][C]1[C]O[C]([C][C][C]([C])[C]2[C][C]([C])[C]3O[C](Oc4[c][c]c5c(nnn5[C])n4)C(=O)[C]([N])[C]3O2)[C]1,119.89,437.98994310000006,3,0.7206255
G2019S_7LI3_size34_10_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,-0.6685900000000004,optimized50,0.644266328033271,-8.3,-9.4,-8.5,3.0,0.26,[C]1[C][C]([C][N]C2=[C][C]=[C][C]3C4=C5[C]([C][C][N]C5=C5[C]=[C][N][C]6[C][C][C]6N5[N]4)n4[c]nc2c43)[C][N]1,91.56,424.0245920000001,6,0.4476463
G2019S_8TZC_size43_3_36_out.sdf,True,4.0,0.0,5.0,False,True,True,True,True,True,2.731420000000002,optimized100,0.3088642995639282,-8.3,-9.4,-8.0,5.0,0.32,[C][C]([N]C(=[N])[C]1[C][C]([C]2[C][C][C]C(F)(F)[C]S2)[C]2[C][C]c3[c]c([O])[c][c]c3[C]2[C]1)[C]1[C]2[C](N3[C][C][C][C](F)[C]3)O[C]([C])N12,71.77999999999999,572.9694059000001,3,0.28245807
G2019S_8TZC_size28_59_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,1.85341,optimized100,0.8007107749381136,-8.3,-9.4,-7.9,2.0,0.25,[C][C]1[C]O[C](C2=[C][C]C(=[N])[C][C][C]2[C])[C][C]2[C]1[C][C][C]2c1[c][c][c]c(F)c1[O],51.43,352.99130646,3,0.07757268
G2019S_8TZC_size27_2_157_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.8142699999999997,optimized100,0.7622227401778394,-8.3,-9.4,-7.0,1.0,0.27,[C]N1N=C2N=[C]C3=C(c4[c][c][c]n[c]4)[C]=C4[C]=[C][C]=[C][C]=C4[C]=C3[C]2C1=O,57.92,336.00721062,3,0.22837448
G2019S_7LI3_size31_2_13_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,2.4039400000000004,generated,0.7154279700701375,-8.2,-9.4,-9.1,4.0,0.23,[C]Oc1[c][c]c(C2(N3[C]4[N][C][C][C](c5[c][c]c6c([c]5)O[C][C][C]O6)[C]43)[C][C]2)c(Cl)c1F,44.8,417.95814776,3,0.51467717
G2019S_7LI3_size34_120_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,2.2405000000000013,optimized50,0.6723151158481123,-8.2,-9.4,-8.7,3.0,0.22,[C]1[C]C2=C3[C]([C]=NC3=C3[C][C]=[C]C4=C3[C]2[C]=C2[C]3S[C][C]3[C][C][C]N24)N([C][C]N2[C][C]O[C]2)[C]1,31.31,439.97928162,3,0.66553473
G2019S_8TZC_size44_3_9_out.sdf,True,9.0,0.0,4.0,False,True,True,True,True,False,-1.6988900000000002,generated,0.3033406112234511,-8.2,-9.4,-8.1,10.0,0.23,[C][C]([C][C]([C])[N]C(=O)[N][C]c1c(C2=[C][C]=C([N]C3=N[N][C][C][C]3)O[C]=[C]2)nnc2[c][c][c]nc12)[N][N][N]C1=N[C][C]O[C]O1,206.84999999999997,568.0165464800001,3,0.46705613
G2019S_8TZC_size34_167_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-0.6985800000000003,optimized100,0.6321656452696035,-8.2,-9.4,-7.6,4.0,0.27,O=[C][C]OC(=O)[N][C]1[C][C]2[C]3[C]([C]N2[C]1)[N][C](c1[c][c][c]c(F)[c]1)[C]1O[C]=c2[c][c][c][c]c2=C13,84.03999999999999,436.9872836999999,3,0.32518458
G2019S_8TZC_size27_2_216_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,2.367750000000001,optimized100,0.5085462900051828,-8.1,-9.4,-9.7,3.0,0.25,[C]Oc1[c][c]c2c([c]1)nc(-c1[c][c][c][c][c]1)c1n[c]n(-c3[c][c][c][c][c]3)c12,39.94,334.00413662,3,0.4185457
G2019S_7LI3_size30_2_38_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,-1.1568099999999997,generated,0.5566966276980274,-8.1,-9.4,-9.4,4.0,0.34,[C]N([C])C(=O)[C]1N=[C][C]2[C]1C(=O)N=C1OC(=[N])C([N][C]N3[C]4[C][C]C(F)(F)[C][C]43)=C21,110.74,397.9999943,3,0.44382718
G2019S_8TZC_size28_128_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.3132899999999999,optimized100,0.7225745524450539,-8.1,-9.4,-8.5,2.0,0.23,[C][C]1[C]2[N][C][C]N([C][C]3[C][C]C([C])([C])[C]3)[C]2[C][C]2[C]3[C][C]C(=O)[C]=C3[C][C]N12,37.650000000000006,346.00413662,3,0.51211554
G2019S_8TZC_size53_3_15_out.sdf,True,9.0,0.0,3.0,False,True,True,True,False,False,1.0119200000000002,generated,0.1427809880966876,-8.1,-9.4,-8.1,15.0,0.24,[C][C]([N][C]([C]([N])F)C(=O)c1[c][c][c]c(C(=O)[N][C][C][C]2[C][C][C][C]([C@]34[C][C][C]([O])[C][C]3[C]4)O2)[c]1)[N][C]1S[C]2[C]S[C]([N][C][C]3SC(=O)[N]C3=O)[C]3O[C@]213,202.74,742.8974625600001,3,0.24787235
G2019S_7LI3_size29_29_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.8552399999999999,generated,0.7415196503715825,-8.1,-9.4,-8.0,4.0,0.32,[C][C]([O])[C][C]([O])[C]1[C]N(c2[c][c]nc3c2O[C]([C])[C]C(=[C])N([C])C#C3)[C]2[C][C@@]12[C],68.4,365.99396586,3,0.65902936
G2019S_8TZC_size32_153_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.7561900000000004,optimized100,0.7630787393493532,-8.1,-9.4,-8.0,2.0,0.27,[C][C]1[C][C]=C(N2[C][C]3[C]4C(=N[C]5[C][C][C][C]=C53)[C]([C][O])Oc3[c][c]nc2c34)[C]([C])[C]([C])[C]1,57.620000000000005,397.99905124,3,0.6221512
G2019S_8TZC_size34_2_179_out.sdf,True,2.0,0.0,5.0,True,True,True,True,True,False,-0.8271399999999997,optimized100,0.4997952366185883,-8.1,-9.4,-7.8,6.0,0.28,[C][C]1[C][C][C]2[N][C]([C]([C])[N][C][C]3[C]4[C][C][C]([C]([N])[O])[C][C][C]4OC(=O)[C]3[C][O])[C][N][C]2[C][C]1[O],150.6,435.9868691,3,0.23935477
G2019S_8TZC_size44_2_4_out.sdf,True,10.0,0.0,5.0,False,True,True,True,True,True,1.7005000000000008,generated,0.2570145667314706,-8.1,-9.4,-7.8,8.0,0.22,[C]Oc1[c][c]c([C]2[C]N(C3=N[C](C(=C=O)c4n[c][c]s4)n4[c][c]c(-c5[c]c([N][C]c6[c][c][c]n[c]6)[c]nn5)c43)[C]=[C]2)[c]c1[O],132.39,575.98140686,3,0.017974036
G2019S_8TZC_size32_143_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,2.67692,optimized100,0.5636641660385826,-8.1,-9.4,-6.9,3.0,0.23,[C]/N=[C]/[C]1N2[C][C][C][C]3[C]2[C]2C(=[C]N3c3[c]c(S[C])[c]c(F)c3[C])c3[c][c][c][c]c3[C]N21,22.08,418.9827702200001,3,0.42270064
G2019S_8TZC_size27_2_92_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,1.6390200000000004,optimized100,0.6687038734233005,-8.1,-9.4,-6.7,1.0,0.62,[C]c1[c][c]c2c3c([c]nc2[c]1)[C](c1[c][c][c][c][c]1)[C][C]1[C][C][N][C][C][C]1[N]3,41.09,330.009222,3,0.28932464
G2019S_8TZC_size31_3_85_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,3.2822400000000007,optimized100,0.522452258591648,-8.0,-9.4,-9.2,6.0,0.29,[O]c1[c][c]c2c([c]1)[C]1[C]([C][C]c3c([O])[c][c][c]c31)[C]([C][C][C][C][C]C(=S)[N]C(=O)[S])[N]2,85.07,427.93503386,3,0.01800842
G2019S_8TZC_size25_3_38_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.5677899999999997,optimized100,0.7468252258973258,-8.0,-9.4,-9.1,2.0,0.24,[C]N1[C][C]([N][C@]2([O])O[C@]2([C])F)[C]c2c1n[c]c1c2[C]2[C]=[C][C]=[C]C2=N1,75.02000000000001,323.00052846,6,0.4487831
G2019S_8TZC_size38_3_42_out.sdf,True,7.0,0.0,6.0,True,True,True,True,True,True,0.7060199999999999,generated,0.5906809292643106,-8.0,-9.4,-8.7,5.0,0.22,[C][C]1C([C])=[C]C2=[C][C]=[C][C]3C4=[C][C]=C5[N][C]([C]S[C]C(=O)n6[c]c(C([O])=O)[c]n6)[C][C][N][C]C(=C54)N=C3N12,115.66,499.97525886,3,0.113653876
G2019S_8TZC_size27_2_183_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.9442800000000005,optimized100,0.5447565009043722,-8.0,-9.4,-8.3,2.0,0.31,[C]N1[C]C(=O)c2c(n([C]c3[c][c][c][c]n3)c3[c][c]c4n[c][c][c]c4c23)C1=O,68.09,340.00212524,3,0.27950165
G2019S_7LI3_size38_2_16_out.sdf,True,8.0,0.0,5.0,False,True,True,True,True,True,3.2331800000000004,generated,0.5161699152028284,-8.0,-9.4,-7.8,4.0,0.29,[C]N([C])c1c([C]2[C][C@]23[C][C]([O])C(=O)c2c([O])c4n(c2[C]3)[C]([C][C]C(F)(F)F)N=N4)[c][c]c2c1sc(=O)n2[O],131.66000000000005,526.95722376,3,
G2019S_8TZC_size45_3_34_out.sdf,True,5.0,0.0,5.0,False,True,True,True,True,True,0.7854400000000006,generated,0.4277573891766952,-8.0,-9.4,-7.4,8.0,0.32,[C]OC1=[C][C]c2[c]c([C]3[C][C][C]N([C]c4[c][c][c]c(F)n4)[C]4[C][C]5[N][C]([C]([O])[C][C]([N])[N]C([C])=O)[C]O[C]3[C]54)[c][c]c2[C@@]1([C])F,122.06,579.99183492,3,0.07346587
G2019S_8TZC_size26_2_19_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.4199699999999998,generated,0.5544725450606918,-7.9,-9.4,-9.3,4.0,0.28,[C][C]C(=O)N1[C][C]1/[C]=N\[C]C1=[C][C]=[C]C2=C3[C]=[C]N=C(O[C])[C]C3=N[C]12,66.39,328.00212524,3,0.3110658
G2019S_8TZC_size25_3_165_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.1036099999999999,optimized100,0.6400395639983087,-7.9,-9.4,-9.2,3.0,0.32,[C]=C([C]C1=[C]c2c(n[c]c3nc4[c][c][c][c]c4n23)C([N])=N[C]1)C([O])=O,101.82,318.0051992399999,3,0.24356624
G2019S_7LI3_size34_111_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,1.824700000000001,optimized50,0.7130675477926114,-7.9,-9.4,-8.7,3.0,0.47,[C]1[C]C2=C3C(=[C][C]N3c3[c][c][c]c4c3N2[C]=C2[C]3S[C][C]3[C][C][C]N24)N([C][C]N2[C][C][N][C]2)[C]1,30.300000000000004,439.9905150000001,3,0.85385424
G2019S_7LI3_size37_100_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.3250200000000003,optimized50,0.6396008767286426,-7.9,-9.4,-8.1,4.0,0.23,[C][C]C(=O)[N][C]([O])[C]1[C]2[C]N3[C]4[C][C@@]([C])([O])[C]C5=C4C4=C3C(=C(c3[c][c][c]c(Cl)[c]3)[C]=[C][C]4[C]=N5)[N][C]21,100.67,486.96589254,3,0.80418277
G2019S_8TZC_size34_2_164_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.8357300000000003,optimized100,0.6762808568475974,-7.9,-9.4,-8.1,5.0,0.29,[O]C(=O)C1=[C][C]=C2[C]([C][C]3[C][C@]34[C][C]c3[c]c([C]N=O)[c][c]c3[C]4)c3c([O])[c]nn3[C]C2=[C][C]1,104.12,429.98888048,3,0.07873461
G2019S_7LI3_size35_19_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.3262199999999998,generated,0.4619415624047779,-7.9,-9.4,-7.4,6.0,0.26,[C][C][C]([C]1[C]([O])[C]1[C]C1=C([C])N([C])C(=O)/C(=C(\[N])c2[c][c][c]c(F)[c]2)C1=O)N1[C][C][C][C][C@]1([C])[O],102.72,448.9872837,3,0.37668362
G2019S_8TZC_size34_205_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.01648,optimized100,0.4485650613238151,-7.8,-9.4,-7.7,8.0,0.35,[C][C]1[C]([C]2[C][C][C][C]([C][C][C]3[C][C@@]3([O])[C][O])[C][C]2)[C](Oc2[c][c]nc(F)[c]2)[C][C][C@]1([C])C([O])=O,98.89,436.97605032,3,0.3223429
G2019S_8TZC_size34_2_109_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,3.9647500000000018,optimized100,0.3488745456967602,-7.8,-9.4,-7.4,4.0,0.27,[C][C]OC1=[C][C]=C2C(=[C][C]1)Sc1[c]n[c]c3nc(-c4[c][c]c5[c]c([N+](=O)[O-])[c][c]c5[c]4)[c]c2c13,78.15,445.9660368599999,3,0.46806663
G2019S_7LI3_size41_20_out.sdf,True,5.0,0.0,5.0,False,True,True,True,True,True,1.6736300000000004,generated,0.3924531564026633,-7.8,-9.4,-7.2,8.0,0.48,[C]C1=C([C][C]2[C]C([N][C]3[C][C]3)=Nc3[c][c]c(C(=O)[C]N([C])[C]4[C]O[C][C]N([C])/[C]=[C]\4)[c]c32)[C]2[C][C]([C][O])[C][C]2[C][C]1,79.14,511.99703986,3,0.11174797
G2019S_8TZC_size44_2_18_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,-1.25989,generated,0.0703659438607461,-7.7,-9.4,-9.0,11.0,0.6,[C][C]N([C][N]C(=O)[N][C][N][N]/N=C(\[C]=C=[C]c1[c][c]nc(-c2[c][c]c3[c][c]n([O])c3[c]2)[c]1)[N]C([C])=O)C1=[C][C]=[C][C]([N])[C]=N1,192.62,562.0185578600001,3,0.25396755
G2019S_8TZC_size33_3_11_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.9519,generated,0.6387410368819298,-7.7,-9.4,-8.4,6.0,0.26,[C]O[C]1[C]C2=N[C][C]([N]C([O])=O)C2=C([C][C]2[C]([C]3[C][C][C][C][C]3[O])N2c2[c][c]n[c][c]2)[C]=[C]1,108.46,419.99195448,3,0.28289077
G2019S_8TZC_size43_3_145_out.sdf,True,7.0,0.0,5.0,False,True,True,True,True,True,1.735270000000002,optimized100,0.3186016512258192,-7.7,-9.4,-8.4,7.0,0.22,[C]ON1[C][C][C](Oc2[c]c(C(=S)[N]C(=O)[C]N3[N][C][C][C@@]34[C][C]4[C]3[C][C]O[C][C]3)[c]c3c2[c][c]c2[c]c([O])[c][c]c23)[C][C]1,99.34,563.9589401000001,3,0.1782978
G2019S_7LI3_size27_2_14_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.4415600000000008,generated,0.787318606695719,-7.7,-9.4,-8.0,3.0,0.3,Fc1[c][c]c(-c2[c]nc3c(n2)[C]([C]2[C][C]([C]4[C][N]4)[C]O2)[C][C][C][N]3)[c]c1F,63.21,350.00401706,3,0.379086
G2019S_8TZC_size28_2_23_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.3415900000000001,generated,0.7756226779737524,-7.7,-9.4,-6.5,3.0,0.31,[C]C(=O)[N]C1=[C][C]=C(c2[c][c]c([O])c3c2C([N][C]=[C])=N[N]3)[C]2[C][C][C]OC2=N1,113.22,358.00011386,3,0.51132286
G2019S_8TZC_size43_3_0_out.sdf,True,3.0,0.0,5.0,False,True,True,True,True,True,3.3385300000000027,optimized100,0.2812686181377011,-7.6,-9.4,-9.5,10.0,0.21,[C][C][C]([N][C][C]N1[C][C][C][C]1[C]([O])N1[C][C](F)[C]=[C]1)c1[c]c([N][C]2[C][C][C@@]3([C]O3)[C]=[C]2)c2[c][c]c3[c]c(Cl)[c][c]c3c2[c]1,67.11,561.96938114,6,0.23672767
G2019S_8TZC_size30_3_55_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.6991500000000008,optimized100,0.673493901111319,-7.6,-9.4,-9.4,6.0,0.25,[C][C]([C]/[C]=[C]/c1c(Cl)n[c]nc1C1=[C][C][C]=[C]C([N]C([O])=O)=[C]1)N1[C][C][C@]([C])(F)[C]1,80.08999999999999,405.96938114000005,3,0.43354797
G2019S_8TZC_size28_143_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.4645700000000004,optimized100,0.8117770457658201,-7.6,-9.4,-8.7,3.0,0.28,[C]C1=C2[C]=NC3=C(S[C]([C][N])[C]3)[C]2OC2=C1[C]=[C][N]N2[C]c1[c][c]c([C])[c][c]1,61.23,367.97928162,3,0.6660143
G2019S_8TZC_size31_6_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,0.14975,generated,0.6468829788315814,-7.6,-9.4,-8.5,3.0,0.31,[C]O[C]1[C]([N])[C]2[C]3C4=C(O[C]=C5[C]C([N]S([C])(=O)=O)=[C]C(=C54)[C]4[C][C][C][C]1N43)OC2=[C],101.47,417.9558661,3,0.7423851
G2019S_8TZC_size38_3_7_out.sdf,True,4.0,0.0,5.0,True,True,True,True,False,True,2.4955900000000018,generated,0.2658631861689297,-7.6,-9.4,-7.9,11.0,0.23,[C][C]([O])[C]S[C][N][C][C]([C])c1[c][c][c][c]c1[C]c1[c][c]c2[c]nn3[c]c(-c4[c][c]c([N]C([C])=O)[c][c]4)c1c23,82.47,491.97419624,3,0.10229425
G2019S_8TZC_size42_3_16_out.sdf,True,6.0,0.0,4.0,False,True,True,True,False,True,-0.5454200000000002,generated,0.1144661337962927,-7.5,-9.4,-8.7,12.0,0.35,[C][C]([N][N]C(=[N])[C][C][C][C]C([N])=O)c1[c][c]c2c([c]1)N1[C]([C]C3=C4C2=[C]N=C4[C]=[C]3)N1[C][C][C][C]1[C]N2[C][C][N][C]2S1,125.59,545.9946516200001,3,0.4274969
G2019S_8TZC_size27_3_24_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.5634800000000002,generated,0.7991716940368079,-7.5,-9.4,-8.0,3.0,0.32,[C]OC1=NN=C(C2=N[C](c3[c]c([C])[c]c([O])[c]3)[C]3[C]=[C]C(C([N])=O)=[C][C]32)[C]1,105.57999999999998,343.99703986,3,0.1839237
G2019S_8TZC_size30_3_126_out.sdf,True,6.0,0.0,5.0,True,True,True,True,True,False,-0.3699200000000004,optimized100,0.3942373644460572,-7.5,-9.4,-8.0,7.0,0.36,[C][C]([O])O[N]C(=O)[C](/[C]=[C]/[C][N]C([N])=O)c1nc2c(=O)o[c][c]c2c2[c][c][c][c]c12,156.87,391.98178372,3,
G2019S_7LI3_size37_190_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.7051599999999998,optimized50,0.414116414257111,-7.5,-9.4,-7.4,8.0,0.27,[C][C]N([C][C][O])[C][C]1[C]2O[C]2O[C]2[C](c3[c][c][c]c([O])[c]3)[C][C][C]3[N][C][C](OC([C])(F)F)[C]4[C]N1[C]2[C]34,91.37,483.98060154,3,0.6767439
G2019S_8TZC_size31_2_17_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,0.3670399999999999,generated,0.7153459677456857,-7.5,-9.4,-7.4,5.0,0.29,[C]C1([C]([O])[C]([O])[C]2[C]([N])C3=C([C]2[O])C([N]C(=O)c2[c][c]nc4c2[C][C]4)=[C][C][C]=[C]3)[C][C]1,126.06,393.98888048,3,0.13906579
G2019S_8TZC_size25_3_26_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.7776800000000008,optimized100,0.7173982789290569,-7.4,-9.4,-9.3,5.0,0.29,[C]C(=O)[C]([O])[C][C]c1[c]c([O])c2[c][c][c]c(-c3[c][c][c]nc3[N])c2[c]1,92.06,315.9908918599999,6,0.11500219
